,Product_id,Selling_Price
94,NKCECKHYZVHBQU9F,443.5007716564831
95,NKCDQSVCRH8W73GF,6658.194815487487
96,WATD9H76RKGUUZHY,11318.974733842711
97,NKCE5HYVDQVATMKF,2051.7911242857763
98,RNGE9GWMKVHGEYZG,4168.581887854065
99,SHOEAGUMMWFABHUT,3221.3834089708953
100,SWDEGZMPYQGNEBHG,4920.261193149677
101,TOPEFDXSHZPHCUAU,9290.597175383351
102,CAGDU85Y85GDJGUD,1446.2160189640047
103,CAGE4BQXK3FSTRRS,3428.5913398055036
104,CAGDZVGTV3SMMMBY,5078.1180853669775
105,BEOEGXRVQPCKJHYC,3444.7775303008752
106,NKCE9YFBBYBM88DR,3089.8927228134435
107,DREECZGZVWGQM23M,4069.885600089739
108,PBXECYF3YHWYG4UN,480.80866724445167
109,WATEBG8FGBPUPKCV,5083.382412592355
110,SHIEEJG9RRDUH9XG,3189.6511534974993
111,CRTECN2QXAPEWXSF,2669.805267414976
112,BRAEE6YMSYPNCUX3,1248.1311963518904
113,WATE9MVXJXHZHEJU,3305.768599219609
114,RNGDREYRQQGZAPQM,5752.551687237551
115,CTPEGGFSNDQFAAVE,3334.8252568218136
116,NKCEF2RFAPHSHZZZ,3967.32638830588
117,TOPDYAZZG5NU7ZBZ,7212.275669877927
118,PBXE7QPWMSS5XGPZ,319.37010801326966
119,PCSECV3FHFAQ9T36,9971.741469785773
120,CRNEJB4NBT9BTM84,5351.209985972369
121,TSHEHU5RFJCTJKBV,7014.73134078043
122,DREECZJC3XBKGDZT,5310.7857394199855
123,SUDEGGATGYXA9YBC,10264.132576288406
124,BRAE8WYHTVZMFFHS,5565.266398997885
125,SFFEGZBXTYFSYJQA,4112.58005678709
126,ACCEABVYXNHCT8UE,5732.781279540092
127,BWLE6SJE9PXGV6DD,978.5791871379369
128,NKCDYQ3RHYREHHYV,3791.3617417693445
129,NKCECDCRWDMZEH2Z,3179.822533290657
130,SRTEH2F6HUZMQ6SJ,7234.0372240023335
131,BRAE6KWFGZFXKPPB,3459.008832511666
132,HACEJQY5FQRZZUGM,8529.27314682627
133,CAGEYUXVF2FNARKD,3364.771394250904
134,NKCE7M3QTHTCGVVF,4052.6798921008863
135,TOPE8PBFNH9YNHFK,5004.149633693086
136,BRAEDQFRZS9QFYTQ,1552.4349775345984
137,HMBEJCMMQR2JHFVP,2004.286669898853
138,ACCDRFVG52PHVRSK,7431.699306353868
139,NKCE7MBR4QRBASDQ,3107.1149578454592
140,NKCDWBPZNZU5K2QZ,3363.477558010656
141,BRAE8HMQATXFHFGZ,3403.236034387714
142,MUGEAGGKEGCPWWPN,3509.451817662505
143,BKPEGXYWWJPETZZA,5355.092984962322
144,SGLEGBV6ZNUJNJS9,5952.226708051654
145,CAGEYUXVAKNKDUUV,6510.446069896278
146,NKCEDH9ANZGDAUWG,3143.311046039186
147,NKCE5EHJHS38BUWB,3440.688204451904
148,PBXE9YWGRFUQXHQH,11028.12410248877
149,SHIE3QDHP5RDGMZY,2710.8561672256806
150,RNGE9HDVMPVBYPGJ,3303.352809086192
151,SCHE4YSTCUUSJWCK,2109.4471214481214
152,SNDEGGTV9XERMGHH,7409.68426187164
153,PBXE92XFUMB7QWY6,8441.035867778926
154,CRTECN2QYK2R2PUS,4180.338401437319
155,TOPEEEPVYHHF9HGW,3428.123759202738
156,MUGE8F5RDEYMH4YH,3976.4364856081856
157,NKCE52CSJ2GUY64G,1388.0552793023512
158,SHOE2K68QHZ3DWZF,3839.4767835057382
159,DREE9YJHZZHWHAU7,3936.9339478412285
160,NKCEACYSHS4MGKGY,10416.15378508638
161,CAGECT64KH6CZVMR,11048.311513843657
162,WATD9H76RG5FQT5Y,10941.961925611527
163,NKCE5UY97ACC9QAZ,610.4257365311938
164,LJGEG6UPBW8GKPRD,4116.473610735275
165,PBXEBFGFRM5797BZ,4509.375660396991
166,RNGEAY8GRWYMYSAK,5171.536384981887
167,SHOEF9G8WTWGAAFB,3690.4040291629603
168,PBXE5ZJZSAC73ZED,8820.744300871182
169,NKCEYYX9HJWJXAA8,3589.4538057281925
170,CAGDTFSHTF6TRBFZ,4441.58191046623
171,PBXE6E6YDZDNVKQH,1001.2102426167287
172,TROEGNQDQNGN99PJ,4410.0634007716435
173,CRTECN2QXC68CTUM,6329.32482068185
174,CRTECN2QZNXTGGXG,5463.682770874961
175,VANE4VND2XHZRCNT,899.7331104833597
176,NKCE8SESMHF2VSRM,3692.8462728408995
177,SHOEBYY4ZDWGQGEW,7650.7492838180315
178,NKCEB7935AJSADGR,3831.502055142345
179,SHIEBAXYS3FUTX8Z,6286.463405536278
180,NKCE2YCPKAPWDH8C,2866.721266585921
181,FABE92NVHZHSFHGT,3441.7973896891012
182,SHIE93YGTRAV6XTW,5771.064291510787
183,CSOEGTPR39XZHZJY,5029.23322563747
184,WATE5HFYHPFHRCHY,5152.314160661546
185,BRAEBHCHY6VVRNRQ,1887.076461533261
186,NKCE5QPMUZRQFDAZ,1814.4030607558689
187,NKCE9ABEE5HDWZSM,5958.344124816806
188,SHOEJCZ28JFRY9RR,5778.348153979059
189,PSLEAVTQQXEXZYYZ,4964.69485266162
190,SHOE66V8UMNGZKYM,1073.006073330505
191,SHIE5HBGWKWJWFRA,3789.1609743023314
192,TOPE4HXDZHPR9K2C,1712.8687764105694
193,BRAEBCTWGWYRWXHC,5619.309463871041
194,TOPE6ZCJBVZY3HBH,4718.873306920078
195,CRNEG7BKMFFYHQ8Z,4678.339962073566
196,SHOE7DJBEPYGQPHF,3828.4419787747674
197,ACCEHY86UG6B63AZ,4812.222228405609
198,BLBEJR23J2CTPFAU,5945.613165634285
199,ACCEEV5V5VD5DR9C,862.0391949673792
200,UMBEJZFHE285UEV2,5996.204549142907
201,SHOEBN3FFYG75P3D,3019.0239524505896
202,NKCEFGFURYNWH2DR,4335.1712371942995
203,ETHEJG7NW4M4AFCZ,6909.497854088933
204,SWSE9UH4KXCHZHRJ,3497.206513259204
205,CRTECN2QZ7XUGBR6,3980.225321648906
206,BRAEDNX2NHZX5PKN,8692.444125839877
207,BRAE73KFJGNSP2NP,2213.7331497660975
208,MAHEDFPZVKF79JVQ,3909.2494893327294
209,NKCECRQY6MGHBPQ3,8851.928065367207
210,CRTECN2QYYWUXHRP,3225.9414549425705
211,CPCEKY4TKBYFE7PH,5644.8425638453045
212,TOPEA8HNSZB8VGUR,2498.939073680993
213,TOPECJZ4ZDXQZB4A,5488.657908046754
214,SHIE92XGJHG4HH5E,6173.147803059216
215,CRTECN2QVSZXUG7X,4728.409019911488
216,BRAEBBYRUSRHZD34,7689.779430281082
217,IFPEE76BG92E5SVS,5955.948909359059
218,CAGEBZ7UGCZZHVTE,237.444561502004
219,CAGE3GFTPMNXPZAG,886.2774550292603
220,SWTEDX3KRCTNHUGY,5952.433160836179
221,BBAEFKXVXVM8SYZW,7391.217502726916
222,PENEGZ6RHFWHX7JX,1539.4509740770634
223,ETHEGFZFQT7ZCH3U,2956.2125533246435
224,TOPEE2FFAXQGSUZH,5245.396207671665
225,CRTECN2QWAGCHYGC,3900.430775619544
226,SNDEJGWQSWNHXXA3,10860.735549165669
227,BHGEGTAVKNNCPUGG,11497.312983434746
228,BBAEGNUNHHZEYSPD,462.632459102509
229,NKCEANMPZYMHYEA3,557.5333847756481
230,RNGE88Q9FH632SHU,1094.4085405064175
231,SNDE7PY9TG8P7YYR,810.1262207139513
232,SNDEHZQ7YZAHAZYP,4709.281396139654
233,CRTECN2RDAKXQHYH,3597.3925327110233
234,SNDEAVZ4MSGYFBUD,1925.7120342257479
235,RTRDWBPC23ZAYMSE,10185.620235995975
236,PCSDYQEW5ZMFBVFQ,11505.973909716124
237,DREECZJBH8KGCZHT,8529.05286129976
238,CAGED654SQMMADH7,2482.5899884533806
239,MFLEYGFH8PFBVRDG,5016.6711019097975
240,SHIEBWNUURZ8BWDZ,4111.760916266249
241,BRAECTFYXKNAVFAN,5815.293291496457
242,BRAECBVGHCB2FN49,4948.567821308428
243,SHOEHX7CGSEMUENU,2407.5639190552974
244,CRTEB774NHSDW3DV,2393.641697473423
245,VLBEGZ7SZFZBUGBZ,5968.856554877342
246,BRAEGJFXGYFPGHYG,4903.3829498279565
247,ACCEGKG4S4B7QGGT,1955.4175033961649
248,BBAECKHYXGE3VJXB,1632.5138450856837
249,BBAEDVYSEN75YZZ7,6621.146171420758
250,RTRDYZCGGJFBU6XM,3402.8088429152654
251,CAGEBTJBB5X8GCF8,829.4321141013203
252,HLUEJQ3UVGNXSPZG,7768.998657579112
253,NKCE8RB5WSWKJPFR,3904.589010172018
254,BRAEDFYYKNGBGPF3,6436.427541051967
255,SHIE2CAJP6XBWPU2,3750.085901079969
256,SHOE2GUJW6XNFG3W,767.4902332817858
257,TWCEJFXHGDSG5XZV,6799.419361971082
258,NKCE9Z2JYUYZ2JZ3,9642.424608849193
259,WATE54YZWYXR6Z7J,1822.3282967260532
260,SWTEEYFFFRWGKZR5,5774.390844627712
261,NKCE6NHRGQJHWFDK,5110.617567647447
262,NKCEYM3B6ZP3YSQQ,3641.5947981293307
263,PAEE8AHWJWMDAXZU,7845.430733831627
264,RTRDZK8XCUEKZDFZ,686.9468164711097
265,TOPEHZMHJHEMRDHY,3015.367838110167
266,NKCE9AZMPE3PJPEW,759.3938964775792
267,BRAEAR7WUYD3CZAT,2683.1007922190474
268,BRAEG7AYZAQBS3EH,6374.160415713918
269,BRAEDQEEYYH4WRQK,4599.69517212911
270,BRAE4F8NCQJFTGEZ,5523.39610121773
271,MUGEACY87HUCUYCD,3663.1879181626064
272,BOTEDSEN9ZSFUUAQ,1223.4383190198523
273,WATE3GEYE8JQT7WM,5868.610637792767
274,TOPEB96CYHMPMDKH,2642.0018434847643
275,NKCE5QGT7GFDSUZK,1895.834713344869
276,VESEGZRVWZEYTVMG,7083.574069490593
277,SCHE4YSTHJSYEJHJ,2999.041560640129
278,KLSEGT5ZUGR9FQXE,6451.270949231149
279,NKCE79CGHYMSS7GH,3286.259304159536
280,JEAE8CZGJ8PGGHRQ,963.4453868275032
281,SHOEC8QGWFF2VXAN,2946.918625399876
282,SHIE6G75RNDQSGUQ,2056.037982754789
283,SHODZ5YHTEHZTR3V,4216.85419482108
284,ACCEKFVVZJMTYWPK,3796.8286396031713
285,DRPEHGFFGQTXK3E3,2968.2797852096896
286,CRGE4XJBHZGHJYGU,7240.334062858743
287,NKCE9Q93F3HJYGZT,473.91945832078477
288,SNDEGJFV5J8CTGJV,8308.64391141922
289,SUDEHYGUMT6UGYAR,3448.2278042913395
290,RNGE7M92HQECSUYG,6610.106345489624
291,TOPE7ZHYDE2MKNHF,4143.537210462247
292,NKCEBHGBEABMWDKA,5537.933845130685
293,PACE7ZNHBP4FASAQ,3031.149171731559
294,NKCE7A3XXTTBHHC6,3860.182697398115
295,WCKE2TFYTHBHTP5B,5390.350825587207
296,BRAEDTPDZSCRZCYG,5574.804898512428
297,SHOEBKEYSKS87GKG,3651.974491723137
298,CAGDUGFYGG2KWWK7,9985.339200978126
299,SHODZDAE6FKCC8AH,535.1919169030356
300,SGLEGBV5STVHGKTD,5750.227203060235
301,RTREBVK9HX8XJH2T,417.61150267600874
302,PCSEAKVBGC7CJQZT,10620.077918127894
303,MATEB88T7MVJGSG5,5711.99321113205
304,WATDJYPXKHPPNGQK,7678.007628925723
305,BRAE8QNFFGWGG5MY,1873.7232637366797
306,NKCDWBPZZSYWKHE9,2068.3094839130736
307,USGEJPQHT8YPZ7D8,2984.5358201408458
308,NKCEFKBYHXQ8VVF8,466.0011322119143
309,SHOE4JCEZDRSHC4S,3188.4588348281077
310,ACCE9E2RT56M3GSU,4476.169065692956
311,CRTECN2QXQGJ7JZD,3734.431261369157
312,TOPEBS26V3JRYSF3,758.9936807639667
313,NKCECZNMRRVZ9YWF,347.9052903098361
314,CAGE75QCGVXYV78T,2974.1978039383207
315,WATDG9F74GYWEH4U,1693.9648749899684
316,BRAE3WVQPYSZ54FF,6774.2632139699135
317,SWSEBHCP9JC4GQKT,4558.620902395703
318,MUGEBJ7XAFVH25VD,2149.309748650482
319,LJGEATZRDCFAJGYZ,5922.675886754916
320,BRAEBXRB8GFZ6HM6,4493.2365194936965
321,RNGEDAPFZWSSMHYW,1087.6966400684655
322,DREEHFABXP5AUZA8,5262.717130573287
323,RTRDFFYGJ4GNRSHQ,9335.673107214136
324,CBREFYM9TSSUHJSQ,2745.053779961306
325,PBXE6EF4PSJX9WXH,3908.862032805088
326,CRTEHSS9UZJZYMZD,794.2352904855285
327,DRPEHYHG9YYHD2HH,4480.383624605779
328,CAGE9AGR4VWWTDY4,7978.60942919294
329,AVCEJCJQWBYMNPGU,2202.7761431220647
330,BRAE7T3WADAJU4ZS,2097.596101191149
331,TPYEGGUFSKXJFYY5,6786.600458487617
332,SUDEHYGU4GE9UCXJ,5506.324017484902
333,FABEB2TXH4MGQC2H,4908.765816660829
334,NKCE9G2BZAGKXPGY,4614.2328542525065
335,TOPE8H5DJWGAY2CD,9583.49756128143
336,BBAEGGF3HF3ZPBVG,1746.9435176184338
337,ACCEC87TREZYJJPE,6628.456748342611
338,DRPEHYHMEZHDYRK5,3892.899072518299
339,NKCE5VAAPVP5DGMZ,619.5796381796036
340,NKCEBZN92EJ7PDFH,3404.5523913181455
341,ACCDXFPYT58AGGAF,7154.592165128429
342,MUGEGZUHX744RFEN,5835.4517647325565
343,RNGE8Z3KSHGCMSCP,3018.803732079728
344,SHIEYZ3F3QWMYNEC,3203.8773741831787
345,SHOEJCZ2JNGJSPEJ,7954.204975252993
346,CRTEB774RSGGQZ9U,3422.890829700337
347,BRAE8AJZW5QBNWAZ,2262.119623968999
348,CRTECN2QZ8CWZEFZ,5749.706268663395
349,SHIE9FMZAH4U4H6Z,530.5853162705415
350,CAGE68FFYRMDRF3X,9032.401618486381
351,NKCE3GNVPGUYY8AZ,3288.372010774455
352,PCSE4ZQ8TRUZDMEU,1171.1623165182555
353,PACEC89YGNYZCMC4,788.3776877629836
354,NKCE9YX24KHRDNHG,3056.0021901554287
355,FABE88MGUBPCQWR8,2510.800374020531
356,ACCEH74HAGTY6W8P,925.2535642390018
357,NKCECGVARVRMARSS,6343.974618752136
358,CRTECN2QZXFVEPGG,4285.147697219696
359,NKCEC8AZQUFGUXGH,2173.5148187718323
360,SHOED6C5ZGCBKTP2,2713.235628339399
361,RTRD7HN3BBE7G9YT,3701.7683060857003
362,ACCEA8JPDNTF7NZN,1203.9743513869525
363,NKCEBHGBAFBCXXYC,1144.2838138021093
364,PCSEC86VGEWVKHWZ,11386.156432086951
365,SHOE3URGYEVZ55GD,2946.360682313991
366,NKCE9PFFQHU7GTU7,9031.223170472453
367,CRTECN2RCH9CG4SA,6018.156250336867
368,TSHEHU5RWUGEAJFE,5120.318383582191
369,PBXE92G5YEA7JAHZ,5159.222489785564
370,ACCE8XUCYRB9ATHZ,4379.502463244955
371,CRTECN2QWEDYMDNQ,725.2095714369062
372,PTPEYCF7GZU2T54E,2334.221469988546
373,SHOEC9FZ3BAF7ASF,4099.984957785231
374,CAGE7DSFQGVEGHC8,6190.449657895737
375,SHODUMFYWTPDYNX6,5154.99784206549
376,ACCE6P3BBZD72UJ6,951.5369400902122
377,NKCEFG3CHGEHMRTD,3194.845749754169
378,RNGEDAKBYYVCFWZP,7678.718077924977
379,TROEGZ65YHBQKG9T,5829.392781678864
380,BRAEDSKCXVNYXGA6,1664.5479043839132
381,NKCE9ZVGMHZVTF2D,4623.105547918869
382,WATDUKHHH4SQXDAK,5327.066778359513
383,CAGE745BJ67RZCRR,2496.6495252209065
384,PCSEAKVBNSFWGBGE,1205.9121748017883
385,TSHEHV9TPRUBUENE,4488.431849716076
386,SHOEY8RMVZV3UY3A,3752.1453670090395
387,TOPEGWUTW6GWYSBE,2205.2247233463086
388,ACCDQDYBYVQZNHCH,8945.15242094762
389,MUGEBFGF6MDQGHBG,4003.5792598060466
390,CAGE6HHHUHFQSAPW,609.332562855571
391,RNGE7GVYAP66GRDD,4204.354318414794
392,PBXE5SUCYEBBSFXJ,10143.591058894028
393,BRAEBBMQZBZHCFAJ,4456.85433996873
394,BRAEAC839PBQV9KF,1139.5285305283185
395,BRAEAW9HT2EUZD3X,2239.7036357290326
396,SHIE2QTSMSXF9QAH,3648.658038485689
397,RTRD6FYYWFHEYJYE,5378.942747842514
398,CAGEFPY9ZSFFNVAW,9846.065815820943
399,ACCEGKTSGJEEVTZ4,1065.8654172905085
400,AIREDJCGZN2HKZHJ,3383.434869987902
401,BRAEA5MZ8VZHNGGH,7879.002887097626
402,CRTECN2QX53WHTKZ,2729.3068867342236
403,JWSEBCY4HDWGJZBT,1134.658511529835
404,BRAEB2ZTVYY3UKWA,1845.4719387042353
405,WATDZMBRPYAYTP4G,7310.034588315227
406,TOPE7WAUFEYYDXKG,10450.765667948535
407,TSHE4DTF53HPYMU4,4060.037409220815
408,BLAEE3YXZGWWT8UD,6419.754253520946
409,RNGE7M925YCWZZRR,6902.127638569533
410,BKPEGXWHXG4GZWET,1135.189805766941
411,RTRE8GJUFNETVUMZ,5219.04760301119
412,SWTECXPHFVTHWJF7,10518.252733201723
413,SHIECKYBNNY2BNZD,4272.398226892333
414,WATE7GP3JZMFEGZG,10876.300567867123
415,CAGE68FFHZRTSZS5,4132.193513090578
416,ACCEGYP2TMX2NUPH,5705.859180566803
417,NKCE9YFBBNJ82UVB,4124.855869047447
418,HMBDRUCNJSJQRRGC,6562.550915573976
419,CAGE3GFTQ3UHZ4TC,856.6710557875256
420,NKCDTAXF2EYZ7MP8,2960.571657007727
421,LJGEYSUNTPQZG4ZG,749.8779267416429
422,TOPEGF4KEGGVMSXX,5449.9103054503485
423,TSHECQKNFFER2ERM,3749.050897049438
424,PBXE9YWGTS7NGYKT,2133.533181539884
425,WATDZ5HGXEYDHBWD,9345.595673958931
426,PRCDVFAFM2FPJBMZ,1689.7959645847236
427,PTPE2F33QGYXMHGW,3986.675541150033
428,KRTEJCZ4M7FD3NJS,2722.196820405942
429,NKCEAPCYFBP4UJ3V,3184.7988721492125
430,CAGEBTJBRFGAUQQB,5270.826685072163
431,MUGEAGGKZFYBUMP9,3300.789099118002
432,ACCEAZCVGGGWZGKU,823.5431507610894
433,CRTECN2QVV7UJQNH,4983.064296916572
434,NKCDXEGWS7VWXSEJ,2832.338672091528
435,NKCDY44FMPNQHFFN,847.7328662760789
436,NKCE8JXS2AAKUGGD,3754.6085157786606
437,RNGE88FRWWZECGGM,6853.3285461667865
438,BRAE7GU9K3E2PWGC,490.6847426507011
439,VASEHU9W3N9RDPGZ,7597.580724503849
440,PCSEC86VSX45XVZS,10792.207390330208
441,NKCE49ATF8BFHDVP,1642.8381287063858
442,KTAEHETVCXXZRXGK,9731.362883695805
443,KTAEHE9HAED4VUQB,5524.971722086533
444,PACE472CMNPGQY2W,2703.588437762808
445,NKCEAPCYFTHYVARD,539.6416915773555
446,SHODPH4GZWVXE5RB,1271.7486497816026
447,BRAEB3KBY393GUHA,10057.088934926003
448,BRAEB2S8RZZRXMT3,2402.197168107098
449,PCSEAH5WWRYGEVGZ,6636.999149631575
450,NKCEAVZ3C9CRDB6Z,385.94005021988727
451,RTRDZTF9URF2UFPF,9248.161138773783
452,CAGE6HYJDNZJVADS,4625.151305812324
453,SWSEBHCPZGHMBKJY,3837.8898965820863
454,ACCDQGVSDZ92ZWGW,3115.5883976164814
455,NKCE4CSZUZWHUTFS,542.1068760267722
456,ACCEGKFHRFGN6XZB,892.0057363427354
457,BRAECGQ4GW73HJFV,1028.7410849984356
458,CRTECN2QXZ9ETCGB,3734.6636063990304
459,MUGE6A5HZUJ924WH,2439.3987091499557
460,BRAEE6YMK83RB9MZ,892.838805899697
461,TMLED6G5MJQGNZHS,4536.699073667781
462,NKCEFGFUZURHNH6R,2943.213727324426
463,NKCE7ZPRQX9SBZXN,2406.762634848904
464,VANE3KUFUXF2CVHU,5481.402211273437
465,NKCED6EYN4ZPK9AA,8086.528351945016
466,RNGEDF5HDGKZGA3T,1242.952090580734
467,ACCEAZCVVFPBJAGB,1091.3666996337372
468,PBXEDCSE8CHTATYY,4641.886984694813
469,TOPEFYB6HRPPCD8R,6766.590197955622
470,RTRDTSBQW94HJ8VT,206.3664708348181
471,NKCEYGTGJ65HSJ9Y,2246.2481181660114
472,NKCEFFFPGEJSTBJP,582.9617397648205
473,NKCDYASFYGXZESTM,3220.1677697915266
474,NKCE6SR4H3EHXWNA,3749.2237812991416
475,AUDCY8T7KPEG3ZZF,5982.941906350884
476,NKCDWBPZCHZEYT7S,3895.5430898604827
477,NKCDYARBFFBQYKFH,3839.333931373494
478,TOPEBZYTWUYMJXSG,5220.44172992148
479,DRPEG3ZH7GJFFZDM,6381.21228976031
480,SNDE6KNAQN3GFRQG,7645.073281643172
481,WFCEHYZMGJQWVVZU,5285.856537970139
482,ACCEGZ6BRBTGQWZY,3994.791104992564
483,CRTECN2QXH4N9WZS,2796.1360458227123
484,PTPDZYCEDURXTYRF,2040.0495331136171
485,ARPEEMC95HMYAJNH,5618.806971123818
486,SFFEGKYYDWTZTEQC,4437.305424322334
487,PCSEC86VCFQYV6QG,6453.901072111967
488,BCHEHYMBZQ8ABUUY,1625.574617733967
489,RNGE87FCQJ9GRKWZ,4978.2766838188945
490,NKCE5ZHWX6Z8PBFH,2087.297434389196
491,BRFEJYHNGYSX9T9D,3316.406792126412
492,TOPE7ZHYQFFHPCBX,4716.211950119313
493,CAGED6YFBH8NZQM8,718.3940459335693
494,STREDF58JH3GQZF9,2824.517349061282
495,BRAEA5MZDQKHUQCT,3312.0677070202705
496,MUGEBFGF6ZUHKH4C,779.1153316980701
497,CRTECYY4GFDJFKBD,4601.323447444644
498,WATDZRZGZAM7HDGV,6830.344713972028
499,CRTEHSSCVTZ3DB72,1210.8740865343693
500,NKCDXZGUZKNYVXG9,10884.774624097538
501,TOPEBN6MZNGGZEMY,8980.394426739114
502,MUGEACY8VQRMM4FX,1971.1799554202712
503,NKCE5UY9HQTQ8TBG,7649.730642491487
504,SCHE4ZYTVE8DY5PP,3349.342951076061
505,RNGE9GWPJH9MMNWX,5752.861454744183
506,CAGE8FG3CYVFG2GM,2803.7373588826795
507,SHIEHXZMQPC4GT6F,918.2553569997945
508,ACBEHDU9Z9DGZP9Z,5502.671109126194
509,BRAE6KWFPZWJ2FHH,2076.8583189145124
510,TSHE8CAWEGE3CUPM,3742.081869088636
511,SHIE9J6PFGP9DZAH,4021.9753289084388
512,CAGEYFZWNCKDDXXQ,1240.4895610749588
513,JCKEEABZDWF9VU7N,7193.98729372822
514,SOPEJ7SCRS3SKFGP,4142.666472743612
515,WATE9MVXHMTCFZSP,767.7579808501737
